"GBAN","cluster","Orc_genre","Orc_species","Fun_order","Fun_family","Fun_genus","Fun_species","lat","lon","geneRegion","DOI","Title","Author","Origin","pubmed","number","Notes","otu"
"MK557833","Cluster 28","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",43.92146,3.473415,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer20"
"MK557833","Cluster 28","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",43.93131,3.510012,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer20"
"MK557833","Cluster 28","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",43.93497,3.518619,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer20"
"MK557833","Cluster 28","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",39.02045,26.32708,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer20"
"MK557833","Cluster 28","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",43.94129,3.525601,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer20"
"MK557833","Cluster 28","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",39.00381,26.32637,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer20"
"MK557833","Cluster 28","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",40.6353,22.97012,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer20"
"MK557833","Cluster 28","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",40.47195,23.18327,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer20"
"MK557833","Cluster 28","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",37.81393,14.41387,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer20"
"MK557833","Cluster 28","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",40.82173,14.39474,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer20"
"MK557833","Cluster 28","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",48.79631,-1.56969,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer20"
"MK557833","Cluster 28","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",39.02483,26.32138,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer20"
"MK557833","Cluster 28","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",43.94703,3.528905,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer20"
"MK557833","Cluster 28","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",54.26209,-8.61475,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer20"
"MK557833","Cluster 28","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",54.26178,-8.61585,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer20"
"MK557833","Cluster 28","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",40.82338,14.39321,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer20"
"MK557834","Cluster 200","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",38.9892,26.31498,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer43"
"MK557835","Cluster 201","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",54.26178,-8.61585,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer44"
"MK557836","Cluster 202","Spiranthes","Spiranthes spiralis","Russulales","russulaceae","","",41.30194,14.00648,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","rus28"
"MK557837","Cluster 203","Spiranthes","Spiranthes spiralis","Agaricales","inocybaceae","","",38.9892,26.31498,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","ino10"
"MK557838","Cluster 204","Spiranthes","Spiranthes spiralis","Thelephorales","thelephoraceae","","",48.79631,-1.56969,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","the38"
"MK557838","Cluster 204","Spiranthes","Spiranthes spiralis","Thelephorales","thelephoraceae","","",38.9892,26.31498,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","the38"
"MK557839","Cluster 205","Spiranthes","Spiranthes spiralis","Cantharellales","tulasnellaceae","","",39.02045,26.32708,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","tul52"
"MK557840","Cluster 206","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",43.93131,3.510012,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer45"
"MK557840","Cluster 206","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",43.93497,3.518619,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer45"
"MK557840","Cluster 206","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",43.94703,3.528905,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer45"
"MK557840","Cluster 206","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",38.9892,26.31498,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer45"
"MK557840","Cluster 206","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",39.00381,26.32637,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer45"
"MK557841","Cluster 207","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",43.93497,3.518619,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer46"
"MK557841","Cluster 207","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",41.30194,14.00648,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer46"
"MK557841","Cluster 207","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",48.79631,-1.56969,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer46"
"MK557841","Cluster 207","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",41.30991,14.02031,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer46"
"MK557841","Cluster 207","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",40.50274,14.1054,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer46"
"MK557841","Cluster 207","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",40.82347,14.39286,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer46"
"MK557841","Cluster 207","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",40.82338,14.39321,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer46"
"MK557841","Cluster 207","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",43.94703,3.528905,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer46"
"MK557841","Cluster 207","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",39.06083,26.55076,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer46"
"MK557841","Cluster 207","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",38.9892,26.31498,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer46"
"MK557841","Cluster 207","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",54.26178,-8.61585,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer46"
"MK557841","Cluster 207","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",37.78321,14.57238,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer46"
"MK557841","Cluster 207","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",37.89712,14.37238,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer46"
"MK557841","Cluster 207","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",39.02483,26.32138,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer46"
"MK557841","Cluster 207","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",40.82173,14.39474,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer46"
"MK557842","Cluster 208","Spiranthes","Spiranthes spiralis","Agaricales","inocybaceae","","",37.78321,14.57238,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","ino11"
"MK557842","Cluster 208","Spiranthes","Spiranthes spiralis","Agaricales","inocybaceae","","",40.82347,14.39286,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","ino11"
"MK557842","Cluster 208","Spiranthes","Spiranthes spiralis","Agaricales","inocybaceae","","",40.47195,23.18327,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","ino11"
"MK557842","Cluster 208","Spiranthes","Spiranthes spiralis","Agaricales","inocybaceae","","",40.82348,14.39381,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","ino11"
"MK557842","Cluster 208","Spiranthes","Spiranthes spiralis","Agaricales","inocybaceae","","",40.82173,14.39474,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","ino11"
"MK557843","Cluster 209","Spiranthes","Spiranthes spiralis","Thelephorales","thelephoraceae","","",40.8217,14.39482,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","the39"
"MK557844","Cluster 210","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",39.10386,26.39202,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer47"
"MK557844","Cluster 210","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",39.09555,26.36539,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer47"
"MK557844","Cluster 210","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",39.02045,26.32708,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer47"
"MK557844","Cluster 210","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",38.9892,26.31498,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer47"
"MK557844","Cluster 210","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",37.89712,14.37238,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer47"
"MK557844","Cluster 210","Spiranthes","Spiranthes spiralis","Cantharellales","ceratobasidiaceae","","",39.02483,26.32138,"ITS3/4OF","DOI: 10.1111/jbi.13548","Latitudinal variation in mycorrhizal diversity associated with a European orchid","Karl J. Duffy, Michael Waud, Bertrand Schatz, Theodora Petanidou, Hans Jacquemyn","",NA,NA,"","cer47"
